ion,fate,tof_us,x_end,y_end,ke_last,t26,y26,t59,y59
295,thru,1317.1800566645047,83.62499999999999,9.769419824774449,0.012703459721700682,248.9459144979786,0.4029246886245455,719.9394713344393,2.099470666030383
296,thru,1601.1227094920084,86.46277141891368,7.494912016136005,0.032902834549159876,302.59062154156493,0.3633084704628746,805.1603432740781,4.516559213589
297,thru,1076.0696939994198,83.30536393703343,-4.468776743995118,0.12156222273275133,265.32373284826747,1.844735220709081,723.4741904171979,4.384749879931414
298,thru,1326.674841762491,83.62499999999999,7.242647804367955,0.026303305306441115,257.2820527900352,3.858855868785893,714.5367255800987,1.5079878695970321
299,thru,951.4938221780953,73.875,7.263460026957286,0.2317287563889207,319.99898893756676,0.8831645428853896,753.9885149161049,3.833127675222439
300,thru,994.9428851429205,74.36673611181912,7.869671463260568,0.05656515093847124,268.5766346077477,0.2512481629967778,785.9085619120211,6.16578728096014
301,wall,772.8926483054239,58.875,-7.881499126022099,0.0811884233099338,315.83078225133613,2.8577203291616815,,
302,thru,1270.3227943753918,83.62499999999999,9.347098018946934,0.015226541429748537,262.3975758099558,0.9343968037711811,706.116032811795,0.41393739434840265
303,thru,1197.2967371956584,83.62499999999999,-7.623767248677436,0.030902643983576457,299.5234476608003,0.20031036886419698,714.1881221525034,3.1552855330861744
304,thru,1106.8307049327034,83.62499999999999,6.6225706275071605,0.07576349742503283,270.78725504960585,0.13660676368122882,716.2889988000661,2.3532342813648683
305,thru,987.7909830753183,79.875,-8.072652796380957,0.07032105147524643,261.0182010830272,0.6358511509481416,698.2008033116458,4.786411855145146
306,thru,1482.168260682119,83.62499999999999,11.196954228529465,0.03402382074379992,310.7457548116859,1.2277978915677543,836.5288502483904,4.088066198372782
307,thru,1469.175877610283,83.62499999999999,-2.3714189182047734,0.07556807021797439,302.0977636815679,1.0400320699828933,769.4757448708573,0.021415039940782896
308,thru,969.4977156515619,76.875,-8.191215780544878,0.21319582929322015,261.23419543150493,1.7626195979321215,665.0274286664755,4.926862778260733
309,thru,1105.8301518146334,80.36135966175873,-0.5397249631877173,0.08761548410899829,335.70131135632914,1.6785517464033421,786.2923599509119,0.7505257290365749
310,thru,1176.6901825198888,83.44983139400026,3.9438322211663643,0.1040362510355656,279.4852528495099,2.052462265530297,802.5681392515652,2.2853982068903256
311,thru,1041.0446485992748,82.875,-7.760092519490121,0.12213589695412169,303.45867831703595,0.37444132080968595,743.6408629954955,5.737664737880702
312,wall,624.5997876521508,53.17571713556556,3.256075676906215,0.04175392023687163,257.15170284102095,0.32461862853668755,,
313,thru,1037.9483537004103,83.62499999999999,-8.115677245321047,0.14372929780847707,298.2421188750946,0.6995206159302114,731.7122300469341,0.5194891007610907
314,thru,980.6494499927412,80.25684351610089,-1.5426212770914656,0.12919803866664215,269.25347907128577,0.7723850247342368,737.9471606323606,2.3173965815026247
315,thru,1600.1960293707195,85.37928398525169,10.76966624973694,0.014514436491878835,264.9282046565002,1.1750972016395111,747.934509713619,0.8974451473082745
316,thru,961.5389048159881,76.875,5.310181863124314,0.13256776592219277,215.20048848813892,0.4568319206669817,737.6625516734689,0.8717284437792342
317,wall,671.6846292727885,52.875,-2.1033111064372307,0.03484503560988665,266.24865096146266,2.297422838993102,,
318,thru,891.8580986174567,67.875,8.232490286978004,0.11069847996913285,269.46496424220567,0.09126460259035107,731.8647139250197,6.251466082817506
319,thru,1155.7257720185453,83.61802286791932,-1.3330959311527997,0.035000979645433125,325.12160189760425,0.1542109975415602,795.2314275548334,0.9953656816713362
320,wall,494.99524359935856,37.875,-7.73235089985725,0.13682833435784902,333.8613454879675,4.016145618821454,,
321,thru,1120.2355858640901,82.875,-7.885680952038954,0.08784713734300734,306.84576509487965,0.8380447547753355,811.0273724512009,5.712653431561551
322,thru,1107.4774570321688,83.00521486399883,-4.251871208714378,0.10062365743099835,280.1661691021194,2.197316888981406,692.413340673126,1.298837890177496
323,thru,1145.637437637209,83.10717808740961,-3.8998389108728486,0.08878819763811738,293.070250885268,1.5422181687415444,709.9410732943912,1.4290797113728606
324,thru,1076.4924015554288,83.42092286503176,-6.972282849382671,0.12951297956490698,246.50781924182735,0.8743505072090224,719.7725276956799,4.901838326931911
325,thru,1219.3089651186367,83.62499999999999,-7.996041466618444,0.09105354736961623,257.08091413700754,0.0031363771272136624,804.406777940415,3.035530566332539
326,wall,675.023382029333,56.14300498838163,-6.6317197128336,0.11267171449273766,293.03608963508384,0.733740360184982,,
327,wall,535.0646940317037,40.875,2.1087443981080947,0.05754589838715747,290.35338008908997,1.3852096266074903,,
328,thru,1043.6869497296846,82.875,5.384192279113184,0.16584060633133438,281.4209875781641,2.130281384585791,671.5852594141131,3.100354321799161
329,thru,1228.960892257289,83.56385263381718,4.095105163737402,0.03640154262494548,277.80647947237594,0.5251545095906978,745.1578878000637,1.701738408668633
330,thru,1210.9412226614697,83.50079398562663,7.78126555355873,0.1305518182406825,273.1647616954141,4.536435841877849,740.3518752002743,0.669824298527006
331,thru,1162.9531783482264,83.21493844443427,7.28086196252438,0.19664925747710374,284.7012257059263,5.370928830973705,756.7115749073942,2.4665044465926096
332,wall,722.6603610842478,55.949074080605655,6.0949415528549515,0.0650696047800328,286.50440579679383,1.9693673234590303,,
333,thru,1601.668425710551,85.47592549921521,4.903233487948919,0.0011113836593038924,332.850854348701,0.6082178819486903,767.3545704184228,0.5076860141669041
334,thru,1277.1648481249094,83.62499999999999,7.811844293657862,0.05316245635123259,263.51055685454884,1.8595164581354198,719.1729991903507,2.973475337423254
