ion,fate,tof_us,x_end,y_end,ke_last,t26,y26,t59,y59
271,thru,1196.9288352840147,83.18144200295329,-7.561843531726709,0.17702950620056912,301.98918910020467,1.4446396403434314,800.6178139195422,2.638984765799574
272,thru,1126.9456962982013,83.62499999999999,-3.5353406703316304,0.05145749240297782,253.0768684174891,0.890353971130215,739.4130514670878,2.0093177404302884
273,thru,1017.9877151622845,77.6205446515502,-3.0866620401667753,0.06815571651635981,308.8246916706746,1.0329608217373125,767.9101222949117,0.07659852671961465
274,thru,1001.6233549430937,82.98922621682968,7.273633368605942,0.07965971124544456,236.27782251915954,1.573292316438206,679.9315272984973,5.189302225273549
275,thru,849.2779124866533,68.17198710665478,-3.6308338340415967,0.0478924302477613,273.3736076998429,0.3607867532606603,737.6378679004994,3.028173379324381
276,thru,1247.3898025772044,83.62499999999999,-4.470193714897303,0.1438261274406452,249.27266057802603,2.121063762156653,774.6232799622587,0.5236474743633099
277,thru,1097.4672045340703,83.62499999999999,-3.510045459640384,0.029021931224373295,257.9205040122495,0.7664888508025445,658.4031148937488,0.5351741668050302
278,thru,1186.1872370449564,83.62499999999999,5.590750952847686,0.0550461655498287,222.13405493130017,0.9871229604030469,661.9087659514263,3.7104870071913667
279,thru,1090.4422033773888,83.17910529118514,2.426460708329521,0.15701536251647732,276.5900206945627,1.294421494058054,723.6694685444483,1.0808540104876314
280,thru,1601.2929862380588,92.10271580600154,-0.8508675534739445,0.034777707883123926,262.34639289965804,1.7610640435111136,722.4272817221168,0.11858230266511181
281,thru,1096.5914006391722,83.24851531070503,-4.71191747173188,0.06264108884410606,290.65129641887046,2.5053865604779095,751.8434739631452,0.13188506647140893
282,thru,1150.3277286504901,83.56140160780146,-6.992053081497528,0.038529088374142255,323.2014929852356,3.961664190038319,764.4992175754204,3.4669202911775012
283,wall,626.6490462985444,47.02913875321056,-7.196205540956498,0.19357692380699945,303.0163144195921,2.065186262496757,,
284,wall,629.4618979176147,50.08445168647747,-2.3032778524935957,0.11057039238222909,285.8913373927314,0.6680775993797913,,
285,wall,577.4382826642067,44.18426966446684,0.17127267906313856,0.050193215521215216,308.57825419443066,1.4901046976914125,,
286,thru,1086.5797535217741,83.18212580246603,7.294155653536068,0.07305485521778751,258.40612404364657,2.0691625685057193,740.4486333308641,4.792806097396744
287,thru,1183.9510882776253,83.62499999999999,3.0008236119957754,0.055075220410980376,294.4839315674688,5.199131175145622,755.1627595166841,3.121800441509714
288,thru,1097.4855645936514,83.05494956950415,0.2922852347679199,0.0511135621245604,266.6722075475539,1.80677114179184,761.9850373764089,0.9269811820622804
289,thru,1049.4746275428142,82.90168693445032,-5.76343098504748,0.07690129309736181,266.1395206410962,1.1388335346553762,721.7404825938776,2.254518016369279
290,thru,995.762579577237,79.875,3.386087239248461,0.0910992679920319,294.4161742683734,0.24582410960133563,713.4557825813541,1.8204787572299301
291,thru,1059.7303962497097,83.62499999999999,1.2829574999999798,0.12780130549597207,252.25558136480026,1.0374204333169155,698.9472079843873,0.8925467002480074
292,thru,1162.2888261571068,82.875,-0.22366148184268186,0.08635711309630449,318.78449819113774,3.1488614163964015,773.0444581279594,2.3718537391938694
293,thru,1047.5467947262005,83.05278096345425,7.2996909096332745,0.14007438485430118,272.58002846113783,0.9640675961107852,724.505457082828,4.896082481045944
294,thru,1601.7546823432524,85.66170382624894,7.447016170135557,0.03201363933857578,254.252096708217,2.8301074481673787,697.3891123650951,0.5450636943463898
295,thru,1600.7363966719138,94.06531118071796,-5.058754905710517,0.033745652553029776,234.22790928476016,3.049677225466966,642.5660392740249,1.6819863656845855
296,thru,1086.353377904563,83.62499999999999,-3.470961599096949,0.050500028140039274,313.3942547045166,1.0175165797313928,742.3734023586505,1.8621777358462177
297,thru,1103.6237293767713,83.52718195981039,-5.1424058760991365,0.20351550778164706,261.14502954654307,2.0347981126495776,703.2137226387534,4.215942717378769
298,thru,1109.8075855160466,82.9869649198967,-7.849600836271997,0.010167257743418095,272.6116129818304,1.4891550313777269,764.3708267204902,4.262278251438655
299,thru,1050.9832932430932,80.47959201003229,1.723210867860375,0.12430678736861121,293.0094986869884,0.4233103740991877,787.5251075847066,0.07340119819665783
300,thru,1384.3379717982893,83.62499999999999,-8.707938399817532,0.06713532105242534,262.9008797376197,0.891890297781286,720.0925522392935,1.5488681992558182
301,thru,1194.5674271783412,83.48578107066082,-7.352061522771442,0.03567013457258081,311.0688493554923,3.5498487004738823,763.2646571382788,1.9243169569668066
302,thru,1047.5718029301524,79.875,2.6813776265893594,0.0305013974280015,238.66103930697528,0.6376694703900267,756.1562094698326,2.432713269470169
303,thru,1526.0372450589246,83.62499999999999,-0.4916695427529602,0.03496240028923886,313.05049967299504,1.2327614094875297,774.3212516630683,0.02489111741289772
304,thru,1205.556361185805,83.62499999999999,-7.99808718791377,0.04417404594584436,255.39929223964458,3.319487322130596,763.3734585820471,1.2359732695677803
305,thru,1128.154227661403,83.62499999999999,-4.013196608286961,0.012410231743029625,308.33523157879864,0.5800038377039897,692.2899929272519,1.377498097889807
306,thru,1601.1537810982159,86.24547498886609,-7.015631823550384,0.019427900379175137,303.74674636841604,3.807569961042605,784.1379219011615,1.6572940669848302
307,thru,1601.7054479465812,86.59007893189988,-2.184775068868903,0.04588803183734626,292.75106880412915,0.12479338494106144,689.2253234752671,0.9910663359328061
308,thru,996.0031462790018,79.875,-7.464817077961922,0.11077657079485302,266.4184042727004,3.454752502573807,728.015180969817,5.282756593018526
309,thru,1182.99469767217,82.99952563020443,-2.6963011956218774,0.05254472473986853,366.85935522432084,0.3659194914912224,751.916260788104,2.283176220977073
310,thru,1422.3577205267284,83.62499999999999,8.335909547496575,0.03125903016582945,258.93239034501937,2.0677781381112452,658.9623998455337,0.784936899874716
311,thru,1100.336849848458,82.93173037602858,-7.291770626330675,0.04165049026989152,280.0782069528057,2.524881449835959,802.9214929510116,4.9030861014195075
312,thru,948.3824259332308,76.875,8.357731265847304,0.032025650284773916,295.047243427414,3.094810096032991,692.2008797962418,4.730718520296416
313,thru,1600.8818500720781,87.99925491006312,-10.391626589569345,0.041712265073292606,334.52073763790304,2.515584500632635,849.5337051917817,0.04351409982372128
314,thru,1601.1271232009856,84.80166403687576,-1.5473993834637325,0.007891847960493461,287.0673653088816,0.8987716345531052,739.564249907641,2.8850520357229827
